id,failure
41959,0.446
41960,0.4282
41961,0.3206
41962,0.1908
41963,0.3035
41964,0.411
41965,0.4711
41966,0.6493
41967,0.3914
41968,0.1396
41969,0.7304
41970,0.3625
41971,0.3451
41972,0.4373
41973,0.3901
41974,0.4925
41975,0.2864
41976,0.433
41977,0.6367
41978,0.2816
41979,0.4967
41980,0.3337
41981,0.5644
41982,0.2897
41983,0.4191
41984,0.4428
41985,0.2893
41986,0.3567
41987,0.4341
41988,0.6091
41989,0.3343
41990,0.6436
41991,0.2782
41992,0.3678
41993,0.3716
41994,0.447
41995,0.642
41996,0.4691
41997,0.2345
41998,0.4804
41999,0.479
42000,0.2248
42001,0.4977
42002,0.4728
42003,0.6745
42004,0.4553
42005,0.2862
42006,0.3571
42007,0.5317
42008,0.3019
42009,0.2768
42010,0.5039
42011,0.7809
42012,0.3145
42013,0.3345
42014,0.322
42015,0.2431
42016,0.2075
42017,0.2557
42018,0.3195
42019,0.6909
42020,0.5752
42021,0.5248
42022,0.6276
42023,0.3765
42024,0.2387
42025,0.529
42026,0.5244
42027,0.3929
42028,0.5966
42029,0.2393
42030,0.751
42031,0.3612
42032,0.3159
42033,0.572
42034,0.5848
42035,0.698
42036,0.4012
42037,0.5238
42038,0.4702
42039,0.6432
42040,0.1791
42041,0.4399
42042,0.222
42043,0.6606
42044,0.4745
42045,0.4659
42046,0.4656
42047,0.5519
42048,0.6871
42049,0.4197
42050,0.4263
42051,0.4103
42052,0.6617
42053,0.7061
42054,0.6949
42055,0.7776
42056,0.2387
42057,0.2616
42058,0.2253
42059,0.6795
42060,0.1449
42061,0.4214
42062,0.2142
42063,0.4531
42064,0.4723
42065,0.6397
42066,0.3841
42067,0.581
42068,0.5831
42069,0.6175
42070,0.582
42071,0.5354
42072,0.2676
42073,0.5732
42074,0.2996
42075,0.6152
42076,0.3001
42077,0.6012
42078,0.4948
42079,0.5625
42080,0.2648
42081,0.5197
42082,0.4345
42083,0.5115
42084,0.683
42085,0.4749
42086,0.4481
42087,0.3926
42088,0.3545
42089,0.5855
42090,0.4447
42091,0.6311
42092,0.3864
42093,0.2948
42094,0.4113
42095,0.5815
42096,0.3044
42097,0.6133
42098,0.7165
42099,0.2015
42100,0.3368
42101,0.4168
42102,0.2751
42103,0.3041
42104,0.204
42105,0.5057
42106,0.2274
42107,0.238
42108,0.3638
42109,0.1179
42110,0.4695
42111,0.4224
42112,0.391
42113,0.4893
42114,0.4986
42115,0.1643
42116,0.4119
42117,0.2634
42118,0.5826
42119,0.5356
42120,0.4041
42121,0.2273
42122,0.4929
42123,0.5406
42124,0.778
42125,0.7104
42126,0.4008
42127,0.6854
42128,0.4271
42129,0.5398
42130,0.3635
42131,0.5654
42132,0.3825
42133,0.6692
42134,0.3413
42135,0.3365
42136,0.3682
42137,0.6619
42138,0.4438
42139,0.6783
42140,0.519
42141,0.6047
42142,0.5736
42143,0.3635
42144,0.2372
42145,0.637
42146,0.6401
42147,0.4811
42148,0.4775
42149,0.5998
42150,0.541
42151,0.5822
42152,0.3023
42153,0.5534
42154,0.3955
42155,0.3073
42156,0.5605
42157,0.4169
42158,0.4318
42159,0.5826
42160,0.6495
42161,0.5416
42162,0.5975
42163,0.5523
42164,0.4735
42165,0.5452
42166,0.4317
42167,0.5533
42168,0.8358
42169,0.7085
42170,0.6258
42171,0.4211
42172,0.6822
42173,0.3767
42174,0.722
42175,0.4601
42176,0.4823
42177,0.4142
42178,0.8125
42179,0.5375
42180,0.5511
42181,0.606
42182,0.5317
42183,0.2718
42184,0.5943
42185,0.3709
42186,0.7018
42187,0.2224
42188,0.6524
42189,0.1999
42190,0.3322
42191,0.664
42192,0.4249
42193,0.6866
42194,0.262
42195,0.4454
42196,0.3843
42197,0.7115
42198,0.4275
42199,0.4802
42200,0.5456
42201,0.4833
42202,0.548
42203,0.4106
42204,0.4135
42205,0.6773
42206,0.4334
42207,0.4772
42208,0.6251
42209,0.3478
42210,0.5989
42211,0.2297
42212,0.7529
42213,0.5922
42214,0.7974
42215,0.4886
42216,0.414
42217,0.491
42218,0.4479
42219,0.1789
42220,0.378
42221,0.7224
42222,0.5533
42223,0.4939
42224,0.7802
42225,0.3735
42226,0.6398
42227,0.4926
42228,0.6798
42229,0.4616
42230,0.7114
42231,0.4519
42232,0.6218
42233,0.5128
42234,0.399
42235,0.5021
42236,0.5176
42237,0.4657
42238,0.5827
42239,0.3822
42240,0.3304
42241,0.7465
42242,0.429
42243,0.3002
42244,0.4934
42245,0.4378
42246,0.3155
42247,0.7445
42248,0.7498
42249,0.5375
42250,0.5945
42251,0.4811
42252,0.6618
42253,0.3905
42254,0.7802
42255,0.4867
42256,0.6234
42257,0.3596
42258,0.7865
42259,0.4699
42260,0.4954
42261,0.4488
42262,0.5732
42263,0.7923
42264,0.4386
42265,0.4977
42266,0.653
42267,0.4609
42268,0.5826
42269,0.6381
42270,0.5017
42271,0.6456
42272,0.7337
42273,0.5541
42274,0.2692
42275,0.1874
42276,0.5583
42277,0.3639
42278,0.3904
42279,0.5277
42280,0.5211
42281,0.7182
42282,0.6423
42283,0.3409
42284,0.6098
42285,0.7222
42286,0.3611
42287,0.2349
42288,0.5011
42289,0.5364
42290,0.0934
42291,0.549
42292,0.5438
42293,0.5819
42294,0.4688
42295,0.5
42296,0.4419
42297,0.2959
42298,0.6331
42299,0.4897
42300,0.71
42301,0.3785
42302,0.3911
42303,0.3304
42304,0.7537
42305,0.7114
42306,0.3967
42307,0.5575
42308,0.5025
42309,0.4737
42310,0.3025
42311,0.6225
42312,0.4393
42313,0.6373
42314,0.5398
42315,0.5197
42316,0.569
42317,0.5716
42318,0.5388
42319,0.5383
42320,0.4423
42321,0.5292
42322,0.5655
42323,0.6515
42324,0.2858
42325,0.3427
42326,0.6477
42327,0.4315
42328,0.4564
42329,0.5628
42330,0.5329
42331,0.6352
42332,0.4122
42333,0.3645
42334,0.4109
42335,0.5189
42336,0.5704
42337,0.4431
42338,0.645
42339,0.5759
42340,0.2931
42341,0.3797
42342,0.3976
42343,0.2949
42344,0.6117
42345,0.7853
42346,0.7703
42347,0.4937
42348,0.4947
42349,0.4614
42350,0.4577
42351,0.3752
42352,0.549
42353,0.4324
42354,0.2236
42355,0.6394
42356,0.4915
42357,0.4849
42358,0.4439
42359,0.6524
42360,0.5976
42361,0.5198
42362,0.4853
42363,0.6719
42364,0.7408
42365,0.3198
42366,0.3933
42367,0.7816
42368,0.8019
42369,0.3902
42370,0.4831
42371,0.5086
42372,0.4895
42373,0.5135
42374,0.598
42375,0.2907
42376,0.4363
42377,0.5665
42378,0.4843
42379,0.4474
42380,0.1285
42381,0.574
42382,0.3639
42383,0.6011
42384,0.4565
42385,0.414
42386,0.2681
42387,0.6539
42388,0.5684
42389,0.4421
42390,0.3042
42391,0.4411
42392,0.397
42393,0.5145
42394,0.4712
42395,0.7483
42396,0.5406
42397,0.3458
42398,0.2188
42399,0.6467
42400,0.8059
42401,0.6052
42402,0.5771
42403,0.5204
42404,0.6577
42405,0.3752
42406,0.6444
42407,0.4893
42408,0.3646
42409,0.5575
42410,0.6517
42411,0.3271
42412,0.7269
42413,0.7446
42414,0.4836
42415,0.3691
42416,0.7477
42417,0.4277
42418,0.7603
42419,0.6038
42420,0.5068
42421,0.5614
42422,0.5222
42423,0.6074
42424,0.1856
42425,0.4736
42426,0.504
42427,0.5915
42428,0.3882
42429,0.3628
42430,0.3388
42431,0.4081
42432,0.6839
42433,0.3892
42434,0.5606
42435,0.5821
42436,0.5089
42437,0.7551
42438,0.5262
42439,0.5366
42440,0.4579
42441,0.3543
42442,0.6127
42443,0.3803
42444,0.4946
42445,0.5162
42446,0.4491
42447,0.3506
42448,0.3877
42449,0.5571
42450,0.4738
42451,0.3376
42452,0.6048
42453,0.5887
42454,0.4588
42455,0.5416
42456,0.2525
42457,0.4181
42458,0.229
42459,0.5221
42460,0.7964
42461,0.5807
42462,0.4047
42463,0.6541
42464,0.7199
42465,0.7746
42466,0.3023
42467,0.5256
42468,0.651
42469,0.6193
42470,0.558
42471,0.5645
42472,0.5762
42473,0.6183
42474,0.434
42475,0.5602
42476,0.5136
42477,0.5425
42478,0.7744
42479,0.6671
42480,0.3442
42481,0.5822
42482,0.3312
42483,0.6162
42484,0.5046
42485,0.6972
42486,0.7586
42487,0.6939
42488,0.5709
42489,0.4746
42490,0.6184
42491,0.7328
42492,0.8534
42493,0.6996
42494,0.3199
42495,0.5254
42496,0.6678
42497,0.5251
42498,0.4534
42499,0.5168
42500,0.4258
42501,0.3619
42502,0.1643
42503,0.8274
42504,0.4377
42505,0.4849
42506,0.7797
42507,0.53
42508,0.2333
42509,0.4999
42510,0.2583
42511,0.6464
42512,0.4058
42513,0.678
42514,0.1955
42515,0.5353
42516,0.466
42517,0.4613
42518,0.4521
42519,0.4019
42520,0.2609
42521,0.6904
42522,0.1595
42523,0.3152
42524,0.5023
42525,0.7927
42526,0.7375
42527,0.5279
42528,0.2702
42529,0.6214
42530,0.1933
42531,0.3468
42532,0.5426
42533,0.4905
42534,0.4338
42535,0.2219
42536,0.7327
42537,0.5574
42538,0.3769
42539,0.4768
42540,0.6767
42541,0.2939
42542,0.5475
42543,0.5049
42544,0.5783
42545,0.2757
42546,0.6607
42547,0.6199
42548,0.5132
42549,0.4514
42550,0.5497
42551,0.5442
42552,0.7858
42553,0.5549
42554,0.3754
42555,0.4487
42556,0.5438
42557,0.3475
42558,0.2036
42559,0.4942
42560,0.5957
42561,0.6158
42562,0.5605
42563,0.3093
42564,0.6409
42565,0.1977
42566,0.3163
42567,0.4685
42568,0.5279
42569,0.4463
42570,0.7498
42571,0.3901
42572,0.2776
42573,0.5582
42574,0.8355
42575,0.3274
42576,0.4813
42577,0.534
42578,0.459
42579,0.4118
42580,0.219
42581,0.6756
42582,0.198
42583,0.3512
42584,0.4672
42585,0.1668
42586,0.3049
42587,0.4074
42588,0.1869
42589,0.3551
42590,0.4818
42591,0.1687
42592,0.659
42593,0.6474
42594,0.7532
42595,0.8268
42596,0.5178
42597,0.5672
42598,0.2294
42599,0.4987
42600,0.3479
42601,0.5904
42602,0.5362
42603,0.2861
42604,0.4216
42605,0.5972
42606,0.652
42607,0.5735
42608,0.6879
42609,0.4936
42610,0.4554
42611,0.4197
42612,0.5694
42613,0.1819
42614,0.6144
42615,0.7629
42616,0.5908
42617,0.5564
42618,0.1125
42619,0.4889
42620,0.483
42621,0.774
42622,0.6051
42623,0.4255
42624,0.4587
42625,0.444
42626,0.5237
42627,0.5078
42628,0.491
42629,0.7793
42630,0.526
42631,0.5834
42632,0.5864
42633,0.4445
42634,0.6151
42635,0.5238
42636,0.3135
42637,0.4332
42638,0.3783
42639,0.3659
42640,0.2849
42641,0.2293
42642,0.3804
42643,0.5546
42644,0.3641
42645,0.1971
42646,0.2426
42647,0.4414
42648,0.176
42649,0.4699
42650,0.3698
42651,0.7999
42652,0.641
42653,0.4061
42654,0.3735
42655,0.7131
42656,0.4742
42657,0.2978
42658,0.4925
42659,0.6055
42660,0.5149
42661,0.6886
42662,0.2715
42663,0.7687
42664,0.3079
42665,0.5224
42666,0.4208
42667,0.2222
42668,0.6397
42669,0.3842
42670,0.5358
42671,0.5049
42672,0.5395
42673,0.234
42674,0.7119
42675,0.5421
42676,0.1349
42677,0.8191
42678,0.4768
42679,0.5646
42680,0.448
42681,0.4677
42682,0.4208
42683,0.3673
42684,0.5932
42685,0.5478
42686,0.5478
42687,0.8109
42688,0.5994
42689,0.3536
42690,0.5091
42691,0.6548
42692,0.4897
42693,0.4293
42694,0.554
42695,0.6821
42696,0.4434
42697,0.3287
42698,0.7716
42699,0.5719
42700,0.6089
42701,0.4367
42702,0.3283
42703,0.6858
42704,0.3121
42705,0.4785
42706,0.6174
42707,0.4004
42708,0.4437
42709,0.5015
42710,0.6615
42711,0.6979
42712,0.4334
42713,0.7693
42714,0.5315
42715,0.5123
42716,0.5184
42717,0.4223
42718,0.3357
42719,0.465
42720,0.5256
42721,0.5275
42722,0.1846
42723,0.4424
42724,0.1987
42725,0.6578
42726,0.7181
42727,0.292
42728,0.2259
42729,0.3582
42730,0.49
42731,0.6694
42732,0.5271
42733,0.5086
42734,0.5856
42735,0.4928
42736,0.7599
42737,0.5763
42738,0.7449
42739,0.5476
42740,0.3642
42741,0.6152
42742,0.5222
42743,0.2802
42744,0.5196
42745,0.4487
42746,0.6726
42747,0.357
42748,0.4096
42749,0.5259
42750,0.1566
42751,0.3071
42752,0.6291
42753,0.6154
42754,0.5635
42755,0.7406
42756,0.4653
42757,0.5254
42758,0.4636
42759,0.4461
42760,0.5679
42761,0.5493
42762,0.4422
42763,0.5319
42764,0.7185
42765,0.4276
42766,0.4117
42767,0.4364
42768,0.5603
42769,0.7003
42770,0.3695
42771,0.2527
42772,0.7772
42773,0.5718
42774,0.5625
42775,0.7143
42776,0.5443
42777,0.548
42778,0.4376
42779,0.5736
42780,0.5157
42781,0.5289
42782,0.4004
42783,0.5731
42784,0.3656
42785,0.7895
42786,0.2619
42787,0.5255
42788,0.5001
42789,0.3044
42790,0.5884
42791,0.4788
42792,0.6676
42793,0.6661
42794,0.2902
42795,0.5538
42796,0.3309
42797,0.6127
42798,0.4304
42799,0.429
42800,0.7817
42801,0.3789
42802,0.4967
42803,0.4075
42804,0.4642
42805,0.6891
42806,0.2771
42807,0.7224
42808,0.6732
42809,0.4967
42810,0.3475
42811,0.3934
42812,0.4899
42813,0.4227
42814,0.3606
42815,0.3366
42816,0.5538
42817,0.3238
42818,0.5042
42819,0.3408
42820,0.767
42821,0.6948
42822,0.7938
42823,0.7212
42824,0.5873
42825,0.7519
42826,0.5428
42827,0.2429
42828,0.3311
42829,0.5035
42830,0.2472
42831,0.3873
42832,0.244
42833,0.7592
42834,0.5534
42835,0.2905
42836,0.604
42837,0.4686
42838,0.2946
42839,0.5368
42840,0.5633
42841,0.4095
42842,0.5571
42843,0.4784
42844,0.1187
42845,0.4831
42846,0.552
42847,0.3319
42848,0.6071
42849,0.191
42850,0.7894
42851,0.4282
42852,0.3935
42853,0.2542
42854,0.5775
42855,0.5765
42856,0.4612
42857,0.4905
42858,0.4506
42859,0.5299
42860,0.5298
42861,0.7497
42862,0.3426
42863,0.5979
42864,0.7965
42865,0.5305
42866,0.5363
42867,0.7178
42868,0.5669
42869,0.5801
42870,0.4512
42871,0.3231
42872,0.7099
42873,0.1649
42874,0.2402
42875,0.4782
42876,0.6331
42877,0.4201
42878,0.2781
42879,0.6387
42880,0.5975
42881,0.347
42882,0.3752
42883,0.3467
42884,0.1237
42885,0.6365
42886,0.3231
42887,0.6202
42888,0.4867
42889,0.2396
42890,0.4142
42891,0.5768
42892,0.4298
42893,0.3362
42894,0.4018
42895,0.3726
42896,0.4031
42897,0.3368
42898,0.6034
42899,0.4317
42900,0.7226
42901,0.4619
42902,0.4544
42903,0.3945
42904,0.5428
42905,0.753
42906,0.8165
42907,0.5576
42908,0.7341
42909,0.3861
42910,0.626
42911,0.6497
42912,0.4468
42913,0.6125
42914,0.4099
42915,0.4615
42916,0.5333
42917,0.4162
42918,0.336
42919,0.5956
42920,0.4072
42921,0.5127
42922,0.4258
42923,0.6485
42924,0.5034
42925,0.3312
42926,0.4544
42927,0.5836
42928,0.4528
42929,0.4752
42930,0.5721
42931,0.5693
42932,0.4135
42933,0.3614
42934,0.5867
42935,0.4929
42936,0.4992
42937,0.6016
42938,0.5758
42939,0.3015
42940,0.3268
42941,0.5513
42942,0.3415
42943,0.4352
42944,0.3306
42945,0.2824
42946,0.3903
42947,0.6384
42948,0.4982
42949,0.5416
42950,0.3059
42951,0.595
42952,0.4427
42953,0.6425
42954,0.4837
42955,0.5545
42956,0.4526
42957,0.5224
42958,0.6589
42959,0.4691
42960,0.5766
42961,0.4986
42962,0.4916
42963,0.4857
42964,0.6361
42965,0.4623
42966,0.2805
42967,0.3858
42968,0.4738
42969,0.6243
42970,0.35
42971,0.4284
42972,0.8439
42973,0.6708
42974,0.5792
42975,0.1648
42976,0.651
42977,0.639
42978,0.8013
42979,0.4676
42980,0.7348
42981,0.8062
42982,0.6944
42983,0.6073
42984,0.5691
42985,0.7104
42986,0.5039
42987,0.4489
42988,0.616
42989,0.5226
42990,0.4335
42991,0.4601
42992,0.5381
42993,0.4697
42994,0.4882
42995,0.5737
42996,0.223
42997,0.51
42998,0.3295
42999,0.4697
43000,0.335
43001,0.4595
43002,0.5977
43003,0.7893
43004,0.3355
43005,0.4552
43006,0.4919
43007,0.6876
43008,0.5866
43009,0.2139
43010,0.6003
43011,0.624
43012,0.7166
43013,0.3591
43014,0.4997
43015,0.3805
43016,0.3299
43017,0.851
43018,0.2714
43019,0.2616
43020,0.5639
43021,0.4061
43022,0.3515
43023,0.4543
43024,0.3384
43025,0.7016
43026,0.701
43027,0.5032
43028,0.4417
43029,0.6653
43030,0.2369
43031,0.7215
43032,0.6091
43033,0.6442
43034,0.5655
43035,0.3994
43036,0.529
43037,0.305
43038,0.6111
43039,0.3396
43040,0.5611
43041,0.4549
43042,0.2495
43043,0.5501
43044,0.4459
43045,0.6078
43046,0.373
43047,0.3637
43048,0.6007
43049,0.593
43050,0.7797
43051,0.4509
43052,0.5958
43053,0.474
43054,0.4207
43055,0.2375
43056,0.2027
43057,0.2303
43058,0.4802
43059,0.6491
43060,0.4226
43061,0.3203
43062,0.7355
43063,0.7714
43064,0.4046
43065,0.5613
43066,0.5516
43067,0.4191
43068,0.787
43069,0.532
43070,0.5629
43071,0.5547
43072,0.501
43073,0.6765
43074,0.7655
43075,0.5987
43076,0.6431
43077,0.4929
43078,0.4745
43079,0.6582
43080,0.4046
43081,0.7825
43082,0.2391
43083,0.4934
43084,0.5976
43085,0.4368
43086,0.3794
43087,0.7838
43088,0.5218
43089,0.6911
43090,0.2461
43091,0.5083
43092,0.3348
43093,0.4242
43094,0.5397
43095,0.5239
43096,0.7841
43097,0.7511
43098,0.6623
43099,0.6405
43100,0.822
43101,0.4895
43102,0.6865
43103,0.5108
43104,0.5437
43105,0.468
43106,0.4829
43107,0.7236
43108,0.63
43109,0.5641
43110,0.5077
43111,0.5199
43112,0.3534
43113,0.5101
43114,0.5474
43115,0.4448
43116,0.5811
43117,0.1702
43118,0.5008
43119,0.5478
43120,0.5163
43121,0.483
43122,0.6411
43123,0.5003
43124,0.5252
43125,0.575
43126,0.41
43127,0.3043
43128,0.4283
43129,0.4421
43130,0.5523
43131,0.5438
43132,0.5697
43133,0.4764
43134,0.4216
43135,0.2568
43136,0.4526
43137,0.7109
43138,0.6554
43139,0.4663
43140,0.351
43141,0.4632
43142,0.443
43143,0.46
43144,0.4112
43145,0.5993
43146,0.3941
43147,0.501
43148,0.2144
43149,0.2114
43150,0.4912
43151,0.6665
43152,0.5797
43153,0.5237
43154,0.6167
43155,0.7128
43156,0.8236
43157,0.5794
43158,0.2925
43159,0.3469
43160,0.4348
43161,0.4883
43162,0.4511
43163,0.6916
43164,0.2463
43165,0.5735
43166,0.386
43167,0.2556
43168,0.3536
43169,0.2927
43170,0.482
43171,0.7787
43172,0.4201
43173,0.3756
43174,0.4887
43175,0.5835
43176,0.5672
43177,0.2536
43178,0.4868
43179,0.5696
43180,0.5071
43181,0.6221
43182,0.4603
43183,0.5023
43184,0.5724
43185,0.4098
43186,0.3465
43187,0.2285
43188,0.1659
43189,0.7131
43190,0.5319
43191,0.4789
43192,0.2593
43193,0.3984
43194,0.7191
43195,0.4503
43196,0.4176
43197,0.3463
43198,0.7215
43199,0.7501
43200,0.5711
43201,0.4149
43202,0.5421
43203,0.4767
43204,0.5052
43205,0.4514
43206,0.5169
43207,0.755
43208,0.415
43209,0.6937
43210,0.4378
43211,0.8101
43212,0.4118
43213,0.4193
43214,0.6637
43215,0.6119
43216,0.4363
43217,0.1391
43218,0.675
43219,0.4588
43220,0.394
43221,0.4104
43222,0.6098
43223,0.5505
43224,0.5283
43225,0.7083
43226,0.768
43227,0.5689
43228,0.5628
43229,0.5013
43230,0.4157
43231,0.6395
43232,0.5927
43233,0.73
43234,0.6536
43235,0.7201
43236,0.3511
43237,0.7835
43238,0.1808
43239,0.3974
43240,0.4034
43241,0.3578
43242,0.7009
43243,0.1819
43244,0.3604
43245,0.4356
43246,0.5993
43247,0.2783
43248,0.6355
43249,0.6834
43250,0.5366
43251,0.5029
43252,0.7279
43253,0.7548
43254,0.6694
43255,0.5494
43256,0.4213
43257,0.4913
43258,0.4821
43259,0.4886
43260,0.5519
43261,0.3917
43262,0.3876
43263,0.271
43264,0.3748
43265,0.5255
43266,0.4809
43267,0.4972
43268,0.7036
43269,0.4118
43270,0.5584
43271,0.5053
43272,0.4852
43273,0.1402
43274,0.5138
43275,0.2082
43276,0.5597
43277,0.4338
43278,0.5299
43279,0.6967
43280,0.2372
43281,0.4692
43282,0.6908
43283,0.5093
43284,0.2321
43285,0.7978
43286,0.7115
43287,0.1989
43288,0.5448
43289,0.4073
43290,0.609
43291,0.6107
43292,0.7191
43293,0.5411
43294,0.7294
43295,0.6726
43296,0.5008
43297,0.6001
43298,0.483
43299,0.2643
43300,0.7294
43301,0.5348
43302,0.4642
43303,0.4202
43304,0.4485
43305,0.6299
43306,0.3334
43307,0.5383
43308,0.4235
43309,0.6326
43310,0.331
43311,0.4372
43312,0.3874
43313,0.5949
43314,0.648
43315,0.5829
43316,0.2578
43317,0.4144
43318,0.554
43319,0.4656
43320,0.3573
43321,0.5442
43322,0.5787
43323,0.6374
43324,0.1889
43325,0.3298
43326,0.5999
43327,0.32
43328,0.4479
43329,0.5587
43330,0.5735
43331,0.2234
43332,0.5714
43333,0.5568
43334,0.4828
43335,0.2524
43336,0.6102
43337,0.7097
43338,0.72
43339,0.4132
43340,0.6995
43341,0.4803
43342,0.4164
43343,0.6414
43344,0.4401
43345,0.5609
43346,0.6009
43347,0.7657
43348,0.5308
43349,0.8472
43350,0.5933
43351,0.6101
43352,0.8284
43353,0.2196
43354,0.6251
43355,0.6514
43356,0.4448
43357,0.6989
43358,0.5851
43359,0.5053
43360,0.3529
43361,0.2387
43362,0.3396
43363,0.2905
43364,0.2757
43365,0.4714
43366,0.4701
43367,0.4766
43368,0.763
43369,0.3634
43370,0.4399
43371,0.1866
43372,0.5222
43373,0.3261
43374,0.535
43375,0.181
43376,0.6178
43377,0.4988
43378,0.8019
43379,0.7422
43380,0.4457
43381,0.4068
43382,0.586
43383,0.3044
43384,0.6752
43385,0.57
43386,0.4648
43387,0.812
43388,0.6664
43389,0.245
43390,0.5869
43391,0.6141
43392,0.3491
43393,0.2714
43394,0.1485
43395,0.2058
43396,0.7044
43397,0.7536
43398,0.4212
43399,0.364
43400,0.2936
43401,0.6418
43402,0.2229
43403,0.5764
43404,0.4781
43405,0.7031
43406,0.4785
43407,0.5294
43408,0.6928
43409,0.3356
43410,0.4118
43411,0.6071
43412,0.3284
43413,0.3786
43414,0.345
43415,0.5157
43416,0.6046
43417,0.1982
43418,0.4412
43419,0.5924
43420,0.6412
43421,0.4856
43422,0.138
43423,0.448
43424,0.171
43425,0.659
43426,0.277
43427,0.3768
43428,0.5016
43429,0.4935
43430,0.361
43431,0.5574
43432,0.6506
43433,0.4512
43434,0.6378
43435,0.7451
43436,0.6544
43437,0.7225
43438,0.5664
43439,0.2046
43440,0.4078
43441,0.2206
43442,0.5633
43443,0.3817
43444,0.4583
43445,0.2312
43446,0.4801
43447,0.5599
43448,0.248
43449,0.5017
43450,0.628
43451,0.3525
43452,0.608
43453,0.2867
43454,0.5017
43455,0.4047
43456,0.5115
43457,0.4589
43458,0.4473
43459,0.6069
43460,0.4766
43461,0.2586
43462,0.5777
43463,0.6011
43464,0.6603
43465,0.3229
43466,0.407
43467,0.6415
43468,0.4472
43469,0.4065
43470,0.6222
43471,0.5833
43472,0.5215
43473,0.3289
43474,0.6759
43475,0.7891
43476,0.4412
43477,0.5319
43478,0.5007
43479,0.2911
43480,0.2027
43481,0.6183
43482,0.5623
43483,0.6442
43484,0.419
43485,0.5428
43486,0.3356
43487,0.5631
43488,0.5057
43489,0.5153
43490,0.2168
43491,0.3837
43492,0.6326
43493,0.3285
43494,0.5377
43495,0.537
43496,0.6516
43497,0.787
43498,0.6889
43499,0.3793
43500,0.4985
43501,0.7383
43502,0.5984
43503,0.6292
43504,0.4272
43505,0.6762
43506,0.3457
43507,0.5197
43508,0.4088
43509,0.6017
43510,0.5403
43511,0.3929
43512,0.2858
43513,0.5843
43514,0.6761
43515,0.402
43516,0.6636
43517,0.7376
43518,0.6363
43519,0.8038
43520,0.3366
43521,0.6146
43522,0.603
43523,0.6274
43524,0.7129
43525,0.5265
43526,0.3561
43527,0.6087
43528,0.4244
43529,0.5864
43530,0.5815
43531,0.3779
43532,0.7729
43533,0.633
43534,0.484
43535,0.349
43536,0.4838
43537,0.7658
43538,0.5888
43539,0.7359
43540,0.585
43541,0.4119
43542,0.5136
43543,0.6224
43544,0.8488
43545,0.578
43546,0.3362
43547,0.4294
43548,0.4742
43549,0.6344
43550,0.3029
43551,0.4324
43552,0.7043
43553,0.5645
43554,0.7206
43555,0.3633
43556,0.6729
43557,0.6305
43558,0.2489
43559,0.5867
43560,0.7194
43561,0.5707
43562,0.7506
43563,0.565
43564,0.1918
43565,0.4104
43566,0.7986
43567,0.5315
43568,0.419
43569,0.3437
43570,0.6083
43571,0.5265
43572,0.5625
43573,0.6399
43574,0.3453
43575,0.5912
43576,0.6245
43577,0.3956
43578,0.5373
43579,0.5669
43580,0.256
43581,0.6324
43582,0.333
43583,0.6135
43584,0.8047
43585,0.4459
43586,0.6421
43587,0.287
43588,0.7757
43589,0.47
43590,0.4292
43591,0.8457
43592,0.4816
43593,0.3929
43594,0.5804
43595,0.6852
43596,0.4111
43597,0.4554
43598,0.7721
43599,0.387
43600,0.6841
43601,0.6796
43602,0.4825
43603,0.5933
43604,0.3015
43605,0.4922
43606,0.5769
43607,0.4375
43608,0.6991
43609,0.8183
43610,0.5256
43611,0.3917
43612,0.5342
43613,0.6205
43614,0.5139
43615,0.6941
43616,0.2555
43617,0.288
43618,0.3131
43619,0.6745
43620,0.5416
43621,0.2661
43622,0.3782
43623,0.261
43624,0.3105
43625,0.4614
43626,0.6726
43627,0.7438
43628,0.3615
43629,0.2759
43630,0.6909
43631,0.6582
43632,0.1599
43633,0.4654
43634,0.6427
43635,0.5525
43636,0.2754
43637,0.5908
43638,0.7266
43639,0.2202
43640,0.4031
43641,0.6963
43642,0.4959
43643,0.3109
43644,0.5535
43645,0.2722
43646,0.5156
43647,0.6031
43648,0.619
43649,0.3069
43650,0.447
43651,0.538
43652,0.4901
43653,0.5747
43654,0.5627
43655,0.4516
43656,0.3507
43657,0.7956
43658,0.3065
43659,0.5898
43660,0.5546
43661,0.5023
43662,0.2307
43663,0.4181
43664,0.606
43665,0.6989
43666,0.7014
43667,0.5488
43668,0.6762
43669,0.5132
43670,0.5889
43671,0.3478
43672,0.3307
43673,0.4201
43674,0.5198
43675,0.407
43676,0.5453
43677,0.6936
43678,0.3812
43679,0.5559
43680,0.4489
43681,0.5659
43682,0.5978
43683,0.4039
43684,0.4803
43685,0.3463
43686,0.585
43687,0.6393
43688,0.6483
43689,0.494
43690,0.4776
43691,0.4815
43692,0.3853
43693,0.6222
43694,0.5365
43695,0.6126
43696,0.5705
43697,0.4706
43698,0.4028
43699,0.4332
43700,0.2225
43701,0.7066
43702,0.3826
43703,0.4502
43704,0.5406
43705,0.1922
43706,0.6173
43707,0.7766
43708,0.7128
43709,0.2901
43710,0.559
43711,0.3645
43712,0.3456
43713,0.4588
43714,0.562
43715,0.3716
43716,0.662
43717,0.7004
43718,0.3011
43719,0.5263
43720,0.5705
43721,0.5976
43722,0.6771
43723,0.5624
43724,0.525
43725,0.5888
43726,0.5881
43727,0.328
43728,0.594
43729,0.5195
